"Duration","[0.001, 0.0050000000000000001, 5]","","[0.001, 0.0050000000000000001, 15]","","[0.001, 0.0050000000000000001, 30]","","[0.001, 0.0050000000000000001, 60]","","[0.001, 0.01, 5]","","[0.001, 0.01, 15]","","[0.001, 0.01, 30]","","[0.001, 0.01, 60]","","[0.001, 0.014999999999999999, 5]","","[0.001, 0.014999999999999999, 15]","","[0.001, 0.014999999999999999, 30]","","[0.001, 0.014999999999999999, 60]","","[0.001, 0.02, 5]","","[0.001, 0.02, 15]","","[0.001, 0.02, 30]","","[0.001, 0.02, 60]","","[0.002, 0.0050000000000000001, 5]","","[0.002, 0.0050000000000000001, 15]","","[0.002, 0.0050000000000000001, 30]","","[0.002, 0.0050000000000000001, 60]","","[0.002, 0.01, 5]","","[0.002, 0.01, 15]","","[0.002, 0.01, 30]","","[0.002, 0.01, 60]","","[0.002, 0.014999999999999999, 5]","","[0.002, 0.014999999999999999, 15]","","[0.002, 0.014999999999999999, 30]","","[0.002, 0.014999999999999999, 60]","","[0.002, 0.02, 5]","","[0.002, 0.02, 15]","","[0.002, 0.02, 30]","","[0.002, 0.02, 60]","","[0.0030000000000000001, 0.0050000000000000001, 5]","","[0.0030000000000000001, 0.0050000000000000001, 15]","","[0.0030000000000000001, 0.0050000000000000001, 30]","","[0.0030000000000000001, 0.0050000000000000001, 60]","","[0.0030000000000000001, 0.01, 5]","","[0.0030000000000000001, 0.01, 15]","","[0.0030000000000000001, 0.01, 30]","","[0.0030000000000000001, 0.01, 60]","","[0.0030000000000000001, 0.014999999999999999, 5]","","[0.0030000000000000001, 0.014999999999999999, 15]","","[0.0030000000000000001, 0.014999999999999999, 30]","","[0.0030000000000000001, 0.014999999999999999, 60]","","[0.0030000000000000001, 0.02, 5]","","[0.0030000000000000001, 0.02, 15]","","[0.0030000000000000001, 0.02, 30]","","[0.0030000000000000001, 0.02, 60]","","[0.0040000000000000001, 0.0050000000000000001, 5]","","[0.0040000000000000001, 0.0050000000000000001, 15]","","[0.0040000000000000001, 0.0050000000000000001, 30]","","[0.0040000000000000001, 0.0050000000000000001, 60]","","[0.0040000000000000001, 0.01, 5]","","[0.0040000000000000001, 0.01, 15]","","[0.0040000000000000001, 0.01, 30]","","[0.0040000000000000001, 0.01, 60]","","[0.0040000000000000001, 0.014999999999999999, 5]","","[0.0040000000000000001, 0.014999999999999999, 15]","","[0.0040000000000000001, 0.014999999999999999, 30]","","[0.0040000000000000001, 0.014999999999999999, 60]","","[0.0040000000000000001, 0.02, 5]","","[0.0040000000000000001, 0.02, 15]","","[0.0040000000000000001, 0.02, 30]","","[0.0040000000000000001, 0.02, 60]",""
32,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,96.6375000001,0.723458953323,-,0,-,0,-,0,91.0325000001,0.0466651002243,-,0,-,0,75.6000000001,0,89.9575000001,0.0244680242465,-,0,-,0,-,0,89.8875000001,0.022213082916,-,0,-,0,69.7642857144,1.55876935586,89.2975000001,0.0111803398875,-,0,-,0,67.5775000001,0.517960321586,88.8725000001,0.0255208892767,73.4166666668,2.56433877117,72.3812500001,1.29530401837,67.0625000001,0.71023995204,88.5450000001,0.0153896752813,-,0,-,0,66.1700000001,0.270185121722,88.5550000001,0.0153896752813,70.4333333334,0.682519840982,70.7062500001,0.943563723338,65.7925000001,0.245632909676,88.3350000001,0.0235081172991,68.6675000001,0.798069216099,68.5100000001,0.815894730052,65.4675000001,0.154983021141,87.3100000001,3.63899205246,67.6600000001,0.313133568272,67.3850000001,0.297401022899,65.2225000001,0.157676384108,81.7725000001,8.63149793367
33,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,95.6625000001,0.832383230313,-,0,-,0,-,0,90.9300000001,0.0340278523689,-,0,-,0,-,0,89.9125000001,0.0425348154612,-,0,-,0,-,0,89.8300000001,0.0251312344975,-,0,-,0,71.0250000001,1.09601551084,89.2425000001,0.0183173774266,-,0,-,0,69.7725000001,1.57342026039,88.8400000001,0.0205195670417,73.1625000001,0.929493589722,73.9400000001,2.3162229791,68.3325000001,0.536625665863,88.4950000001,0.0153896752813,-,0,70.5000000001,0,67.7850000001,0.5978250052,88.5325000001,0.0244680242465,70.9785714287,1.31271256782,70.9687500001,1.23633603268,67.1350000001,0.24066793021,87.4400000001,3.82253016235,70.1075000001,1.45025179302,69.5725000001,0.953038768748,66.7325000001,0.20537193474,86.4250000001,5.12880154258,68.6775000001,0.331454132732,68.3825000001,0.306626379886,66.4925000001,0.153275637505,81.8500000001,8.47733821184
34,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,94.7350000001,0.450759592828,-,0,-,0,-,0,90.8575000001,0.0466651002243,-,0,-,0,-,0,89.8600000001,0.0347926186969,-,0,-,0,-,0,89.7525000001,0.0255208892767,-,0,-,0,-,0,89.1875000001,0.022213082916,-,0,-,0,71.5735294119,1.4494737889,88.7825000001,0.0244680242465,76.9666666668,3.86307304271,75.6000000001,3.21187034469,69.6350000001,0.547986745902,88.4500000001,0.0162221421131,-,0,-,0,69.2947368422,0.626474867999,88.4850000001,0.0235081172991,72.3000000001,1.43497967465,72.1863636365,0.977775769052,68.4925000001,0.29525858426,88.2500000001,2.91600586048e-14,70.6842105264,0.820747056647,70.3250000001,0.630058476818,67.9350000001,0.218908776963,87.2425000001,3.58774504023,69.6750000001,0.351500542786,69.4500000001,0.368496232931,67.6900000001,0.16270735758,79.4150000001,7.85942444659
35,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,94.1400000001,0.321836833455,-,0,-,0,-,0,90.7750000001,0.0413585095934,-,0,-,0,-,0,89.8000000001,0.042919753764,-,0,-,0,-,0,89.6725000001,0.0255208892767,-,0,-,0,-,0,89.1250000001,0.0256494588021,-,0,-,0,72.7111111112,1.24091140341,88.7375000001,0.022213082916,76.1000000001,3.74766594029,76.8681818183,3.21685193375,71.1275000001,0.680068688481,88.4025000001,0.0255208892767,-,0,-,0,70.7433333334,0.756841808973,88.4450000001,0.0153896752813,73.9722222223,2.01806081287,72.9857142858,1.12831522107,69.7000000001,0.258538401912,88.1975000001,0.0111803398875,72.1150000001,1.08192080652,71.6800000001,0.906613130515,69.1925000001,0.18657226623,86.5000000001,4.61214072913,70.6850000001,0.304829546848,70.4150000001,0.273428524289,68.9725000001,0.185298478989,81.9825000001,7.40194275707
36,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,93.6625000001,0.25745464598,-,0,-,0,-,0,90.6800000001,0.0547722557505,-,0,-,0,-,0,89.7200000001,0.0410391340834,-,0,-,0,-,0,89.6025000001,0.0197017231413,-,0,-,0,-,0,89.0575000001,0.0244680242465,-,0,-,0,75.1250000001,1.26078679139,88.6750000001,0.0256494588021,77.2625000001,0.7169088738,76.2200000001,1.56108936323,72.6200000001,0.791633886671,88.3600000001,0.0347926186969,-,0,-,0,72.092857143,0.96513393707,88.3875000001,0.022213082916,73.9750000001,1.24408600989,74.3900000001,1.11100555054,71.2275000001,0.631096581148,88.1550000001,0.0153896752813,72.8131578948,1.06950690939,72.5605263159,1.22140389936,70.4575000001,0.221404012706,87.3050000001,2.87282640947,71.7700000001,0.430849833408,71.4150000001,0.368174729686,70.1925000001,0.207918886006,79.2975000001,7.10432549856
37,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,93.4000000001,0.215821563724,-,0,-,0,-,0,90.6150000001,0.0564288093647,-,0,-,0,-,0,89.6900000001,0.04472135955,-,0,-,0,-,0,89.5250000001,0.0303488489334,-,0,-,0,-,0,89.0000000001,0.0280975743475,-,0,-,0,77.2500000001,0.424264068712,88.6200000001,0.0299121520808,77.5000000001,0.75,81.3071428572,2.70484573981,74.6875000001,1.71171466818,88.3000000001,0.0229415733871,-,0,-,0,74.0250000001,0.968374927391,88.3300000001,0.0251312344975,75.7300000001,0.727667506489,75.3312500001,0.899578274209,72.8575000001,0.594774393319,88.1025000001,0.0111803398875,74.0900000001,0.909105980737,74.055263158,0.965357552764,71.7700000001,0.295314283969,87.3575000001,2.39095196852,72.6850000001,0.267099429545,72.6325000001,0.310464422913,71.3850000001,0.182165338433,84.5975000001,5.56985483606
38,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,92.9575000001,0.2607050158,-,0,-,0,-,0,90.5075000001,0.0748243557308,-,0,-,0,-,0,89.5950000001,0.0483953020774,-,0,-,0,-,0,89.4300000001,0.0299121520808,-,0,-,0,-,0,88.9100000001,0.0347926186969,-,0,-,0,77.3166666668,0.675154303351,88.5475000001,0.0302402659415,78.3000000001,2.47487373415,79.1500000001,3.56779577144,75.6625000001,1.30130248516,88.2400000001,0.0307793505626,-,0,-,0,75.2285714287,1.40619378195,88.2600000001,0.0205195670417,75.6142857144,0.846421036736,75.4875000001,0.830124775475,73.8473684212,0.607699140706,88.0425000001,0.0183173774266,75.0300000001,0.869875974221,74.3950000001,0.567056109727,72.9225000001,0.345449744993,86.2000000001,4.03576119475,73.8925000001,0.359559306286,73.4650000001,0.378744463222,72.5250000001,0.208061225807,83.0050000001,5.87928790891
39,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,92.6325000001,0.258678320862,-,0,-,0,-,0,90.4025000001,0.0734040727395,-,0,-,0,-,0,89.5200000001,0.0676679197879,-,0,-,0,-,0,89.3300000001,0.0410391340834,-,0,-,0,-,0,88.8400000001,0.04472135955,-,0,-,0,78.8500000001,0,88.4850000001,0.0366347548533,81.2083333334,2.09604786841,80.3375000001,2.0466944895,78.1600000001,2.75153545651,88.1650000001,0.0285620285289,-,0,-,0,76.3833333334,1.00540207546,88.1950000001,0.0320361637759,77.6900000001,0.700357051796,77.6055555557,1.63505436539,75.1200000001,0.498788004752,87.9725000001,0.0255208892767,76.0578947369,1.12302458144,75.7925000001,1.35833440964,74.2575000001,0.282505239821,87.3350000001,1.97378210284,74.6225000001,0.246808577007,74.4500000001,0.28928223334,73.6675000001,0.256122400837,82.8450000001,5.42920707596
40,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,92.4875000001,0.327219144338,-,0,-,0,-,0,90.2950000001,0.0916227965198,-,0,-,0,-,0,89.4625000001,0.0685853291049,-,0,-,0,-,0,89.2300000001,0.0615587011251,-,0,-,0,-,0,88.7575000001,0.0406363850444,-,0,-,0,78.3000000001,0.141421356237,88.4125000001,0.0455232734,80.2750000001,1.37885822331,81.9500000001,2.27870577302,78.6184210527,1.39405588585,88.1025000001,0.0255208892767,-,0,-,0,77.5666666668,0.825126252966,88.1225000001,0.0302402659415,78.8142857144,0.96553710688,78.542857143,0.759620832734,76.502631579,0.797996394487,87.9150000001,0.0285620285289,77.3147058825,1.62584254176,76.9500000001,1.15451060491,75.3225000001,0.300646233794,87.7000000001,0.0324442842262,75.6625000001,0.208298242659,75.6075000001,0.419044966812,74.9200000001,0.282563453517,84.0675000001,4.90169881937
41,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,92.1700000001,0.204810567162,-,0,-,0,-,0,90.1775000001,0.101922313037,-,0,-,0,-,0,89.3975000001,0.0802545293033,-,0,-,0,-,0,89.1075000001,0.0437546989958,-,0,-,0,-,0,88.6575000001,0.0437546989958,-,0,-,0,-,0,88.3325000001,0.0293571474306,85.7250000001,0.0353553390593,81.3600000001,1.9103010234,79.8029411766,1.34088014335,88.0300000001,0.0410391340834,-,0,-,0,-,0,88.0375000001,0.022213082916,78.5166666668,0.54848275573,79.1200000001,1.29297245824,77.8175000001,1.0353330255,87.8425000001,0.0244680242465,78.0450000001,0.956129808408,77.8450000001,0.981660783946,76.5225000001,0.373981071854,86.2850000001,3.32566178614,76.6725000001,0.297124375871,76.6075000001,0.302304743421,75.9350000001,0.221299986919,83.5050000001,4.49309118771
42,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,91.8850000001,0.183604265516,-,0,-,0,-,0,90.1225000001,0.106961626174,-,0,-,0,-,0,89.3000000001,0.0811107105654,-,0,-,0,-,0,89.0050000001,0.0320361637759,-,0,-,0,-,0,88.5550000001,0.0455954753065,-,0,-,0,-,0,88.2325000001,0.0244680242465,85.3333333334,5.73592480193,83.7300000001,2.39598622701,81.7466666668,1.95525543332,87.9725000001,0.0412788973741,-,0,-,0,79.2000000001,0,87.9500000001,0.0280975743475,80.5071428572,1.01218763553,80.8642857144,1.15963869579,79.513888889,1.36390502899,87.7500000001,0.0362738125055,78.8684210527,0.897405291555,78.605263158,0.553246664107,77.6025000001,0.431787898712,87.5700000001,0.0523148363781,77.7000000001,0.341051007144,77.6525000001,0.311817676147,76.9350000001,0.211573055692,84.0925000001,3.80793060944
43,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,91.5450000001,0.306465418329,-,0,-,0,-,0,89.9850000001,0.11596278895,-,0,-,0,-,0,89.2275000001,0.0924448626565,-,0,-,0,-,0,88.8700000001,0.0732695097065,-,0,-,0,-,0,88.4575000001,0.0634013946385,-,0,-,0,-,0,88.1525000001,0.0595487416457,84.2250000001,2.93449314192,83.4600000001,0.966566086722,82.3785714287,1.37249271901,87.8775000001,0.0595487416457,-,0,-,0,81.2250000001,0.671751442127,87.8675000001,0.0372579910185,80.5300000001,0.336526373409,81.2312500001,1.17593048264,80.1300000001,0.881313954113,87.6625000001,0.0534961877638,79.8500000001,0.858292879306,79.9825000001,0.847950315079,78.8000000001,0.58647026218,86.9800000001,1.73557210346,78.5775000001,0.265803152332,78.6000000001,0.429503997898,78.1275000001,0.345449744993,84.6500000001,3.19934203762
44,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,91.1825000001,0.223768559948,-,0,-,0,-,0,89.8725000001,0.139052243117,-,0,-,0,-,0,89.1100000001,0.099472291831,-,0,-,0,-,0,88.7325000001,0.0712205617856,-,0,-,0,-,0,88.3800000001,0.0547722557505,-,0,-,0,-,0,88.0575000001,0.0674244216259,85.3166666668,1.44337567297,88.5250000001,0.53033008589,83.9153846155,1.69967945696,87.8425000001,0.0293571474306,-,0,-,0,81.1000000001,0,87.7750000001,0.0413585095934,82.4000000001,1.06066017178,82.6800000001,1.43466023852,81.4466666668,1.44611137028,87.5500000001,0.0486664263392,81.1250000001,1.23655931818,80.6157894738,0.578084151789,80.1150000001,0.669662130049,86.9800000001,1.41387857738,79.8375000001,0.300821244351,79.4075000001,0.441371963911,79.1650000001,0.297401022899,84.2675000001,2.93841503106
45,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,91.2525000001,0.424411357058,-,0,-,0,-,0,89.7225000001,0.109394265221,-,0,-,0,-,0,89.0825000001,0.0862600108607,-,0,-,0,-,0,88.6225000001,0.076905615427,-,0,-,0,-,0,88.2775000001,0.0572965508285,-,0,-,0,-,0,87.9625000001,0.0582078851595,89.7000000001,0,86.8000000001,1.27279220614,86.0100000001,1.8706568747,87.7400000001,0.0640723275517,-,0,-,0,-,0,87.6850000001,0.0461690258438,82.9750000001,0.53033008589,83.1875000001,1.44589937409,82.4846153847,1.26480970495,87.4850000001,0.0727287679272,81.8300000001,0.581151307411,81.9725000001,0.812156810112,81.2125000001,0.594685896747,87.0600000001,1.14450632888,80.8425000001,0.475249242088,80.6775000001,0.395193157303,80.2400000001,0.34205262753,85.2850000001,1.89258247404
46,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,90.9200000001,0.2319255779,-,0,-,0,-,0,89.6925000001,0.139807198068,-,0,-,0,-,0,89.0000000001,0.0777986605216,-,0,-,0,-,0,88.4800000001,0.0849148179989,-,0,-,0,-,0,88.1775000001,0.0715891053164,-,0,-,0,-,0,87.9000000001,0.0561951486949,-,0,85.0500000001,0,86.9818181819,1.35762158337,87.6900000001,0.0640723275517,-,0,-,0,-,0,87.5600000001,0.0347926186969,86.9500000001,0,84.6300000001,1.21942609452,83.4636363637,0.832793764714,87.3975000001,0.0549521322799,83.1500000001,0.98768735731,82.6575000001,0.681769176867,82.2775000001,0.618247736072,87.2175000001,0.0634013946385,81.7775000001,0.405707633907,81.6850000001,0.403634801066,81.2700000001,0.261272191201,85.9125000001,1.50340622027
47,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,90.7375000001,0.395659010553,-,0,-,0,-,0,89.6250000001,0.141885795439,-,0,-,0,-,0,88.9225000001,0.129243751758,-,0,-,0,-,0,88.3625000001,0.0901387818866,-,0,-,0,-,0,88.0550000001,0.0604805318829,-,0,-,0,-,0,87.8200000001,0.0636602825862,88.1875000001,1.64285067287,88.4250000001,0.606217782649,89.7636363637,2.73779938172,87.6200000001,0.0441289975079,-,0,-,0,-,0,87.4500000001,0.0628280862438,85.1000000001,0.0707106781187,85.9125000001,1.44301478394,85.0700000001,0.648588210398,87.2900000001,0.0852241626227,84.1925000001,1.08546315606,83.7475000001,1.02063898974,83.0875000001,0.475968541641,87.1600000001,0.0911909506129,82.7425000001,0.317172956304,82.7075000001,0.3707300763,82.3125000001,0.299506172505,85.8875000001,1.38847464583
48,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,90.7150000001,0.371022768489,-,0,-,0,-,0,89.4750000001,0.174340863948,-,0,-,0,-,0,88.8375000001,0.0930124496478,-,0,-,0,-,0,88.2500000001,0.0827170191869,-,0,-,0,-,0,87.9750000001,0.0910465468001,-,0,-,0,-,0,87.7450000001,0.0646854738432,-,0,88.0500000001,0.876070773397,88.0450000001,1.17223670344,87.5400000001,0.0836660026534,-,0,-,0,-,0,87.3825000001,0.0591051694239,86.3000000001,1.00953784806,85.5875000001,0.980964661273,86.3041666668,1.34797125902,87.2250000001,0.0658946527661,84.9131578948,0.781352478659,84.8475000001,0.904589904176,84.4625000001,0.838682393934,86.9725000001,0.224473067192,83.8275000001,0.539852562719,83.6800000001,0.346562062491,83.4175000001,0.303173999024,86.2875000001,0.772534277897
49,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,93.8000000001,0,-,0,-,0,-,0,90.5800000001,0.282563453517,-,0,-,0,-,0,89.4725000001,0.139052243117,-,0,-,0,-,0,88.8675000001,0.0847209040258,-,0,-,0,-,0,88.1575000001,0.0831533143309,-,0,-,0,-,0,87.8850000001,0.0796373358618,-,0,-,0,-,0,87.7025000001,0.0678135990088,89.2000000001,0,90.8500000001,1.69705627485,90.1750000001,0.512347538298,87.4875000001,0.0559016994375,-,0,-,0,-,0,87.2675000001,0.0591051694239,88.6750000001,3.00520382004,88.9333333334,1.80185090023,87.4562500001,1.31432695976,87.1525000001,0.0572965508285,86.263888889,1.08476150205,85.6525000001,0.509766458396,85.3100000001,0.631539472451,86.9900000001,0.0598243041616,84.7975000001,0.442622269756,84.6725000001,0.283063597094,84.5300000001,0.319703810293,86.7325000001,0.191445333684
50,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,90.5250000001,0.560427468428,-,0,-,0,-,0,89.4600000001,0.218608036641,-,0,-,0,-,0,88.8925000001,0.151549019341,-,0,-,0,-,0,88.0700000001,0.118543796037,-,0,-,0,-,0,87.8250000001,0.0850696309224,-,0,-,0,-,0,87.6475000001,0.089552983435,90.6000000001,0,89.9000000001,2.33345237792,89.9250000001,0.594768862669,87.4950000001,0.0686332741153,-,0,-,0,-,0,87.2375000001,0.064634600478,88.9100000001,2.17985091233,88.0833333334,0.650640709865,88.3777777779,1.89243743475,87.0800000001,0.0864504725871,86.9368421054,1.01102836883,86.855882353,0.753301556679,86.3925000001,0.427130880965,86.9775000001,0.0910104100466,85.9875000001,0.450693909433,85.6900000001,0.450613616726,85.4400000001,0.38099592483,86.8100000001,0.134360081791
51,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,91.4000000001,0,-,0,-,0,-,0,90.4600000001,0.435467081359,-,0,-,0,-,0,89.4425000001,0.256122400837,-,0,-,0,-,0,88.9250000001,0.150874642981,-,0,-,0,-,0,88.0275000001,0.0966205274038,-,0,-,0,-,0,87.8200000001,0.0894427191,-,0,-,0,-,0,87.6600000001,0.0660940318988,91.6750000001,0.671751442127,90.4750000001,1.37885822331,91.3937500001,2.17738990209,87.4850000001,0.0727287679272,-,0,-,0,-,0,87.1750000001,0.0752189785682,90.2375000001,2.10133885892,89.2357142858,1.23616149353,89.0416666668,1.41259217988,87.0625000001,0.0666392487479,88.3473684212,0.951675960873,87.7975000001,0.754194411625,87.5850000001,0.729473494342,86.9600000001,0.0788068925653,86.7625000001,0.361238731385,86.7000000001,0.355409326656,86.5225000001,0.251037321612,86.8825000001,0.0654438288675
52,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,90.5200000001,0.294421824134,-,0,-,0,-,0,89.7575000001,0.380192125946,-,0,-,0,-,0,89.1050000001,0.187714789256,-,0,-,0,-,0,88.0275000001,0.124049014082,-,0,-,0,-,0,87.8400000001,0.0640723275517,-,0,-,0,-,0,87.6925000001,0.0372579910185,91.9000000001,0,94.5750000001,0.39686269666,92.7700000001,1.78941331168,87.5775000001,0.0638151112281,-,0,-,0,-,0,87.2200000001,0.0523148363781,89.8166666668,0.251661147842,90.8375000001,0.853790567606,89.9250000001,1.53432938663,87.1050000001,0.0510417785534,89.1315789475,0.512675586809,89.3725000001,1.17970502558,88.4175000001,0.642625167001,87.0725000001,0.0678135990088,87.9275000001,0.366158938743,87.6475000001,0.426884367432,87.4725000001,0.276002955743,86.9925000001,0.0494043467084
53,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,92.6500000001,0,-,0,-,0,-,0,91.1289473685,0.620106574504,-,0,-,0,-,0,89.9275000001,0.237572703553,-,0,-,0,-,0,89.2575000001,0.222589426145,-,0,-,0,-,0,88.1625000001,0.0930124496478,-,0,-,0,-,0,87.9875000001,0.0704776933729,-,0,-,0,-,0,87.8450000001,0.0809483265976,94.1500000001,0,94.2500000001,1.90984292548,95.2900000001,1.2616457506,87.7350000001,0.0650910293763,-,0,-,0,-,0,87.3200000001,0.0441289975079,91.6000000001,0,91.3666666668,1.0773424092,91.6055555557,1.26798177344,87.2625000001,0.0455232734,89.8805555557,0.976509222403,89.7025000001,0.612044675012,89.4075000001,0.484027783022,87.2075000001,0.0437546989958,88.8550000001,0.414189125375,88.6525000001,0.448234842113,88.5300000001,0.348832639709,87.1350000001,0.0432252362935
54,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,92.3166666668,1.38330380313,-,0,-,0,-,0,90.5325000001,0.439579643703,-,0,-,0,-,0,89.8050000001,0.193920765154,-,0,-,0,-,0,88.5300000001,0.103109548284,-,0,-,0,-,0,88.3400000001,0.0967906041547,-,0,-,0,-,0,88.1400000001,0.0575828921963,96.3500000001,0,95.4500000001,2.05060966544,94.1625000001,1.25987763956,88.0300000001,0.0593827903477,-,0,-,0,-,0,87.5925000001,0.0568354040884,92.1500000001,1.17153745139,92.5875000001,0.381608438062,91.6250000001,1.03642012074,87.5475000001,0.0343166370577,91.0525000001,0.840813359351,91.013888889,1.26860339554,90.8625000001,0.877627633543,87.4825000001,0.0437546989958,89.8375000001,0.34445800294,89.8900000001,0.287731600079,89.5475000001,0.292212521797,87.4375000001,0.0358175199706
55,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,93.2450000001,0.957557657098,-,0,-,0,-,0,91.5550000001,0.848512630555,-,0,-,0,-,0,90.4250000001,0.276491172411,-,0,-,0,-,0,89.0575000001,0.207285082105,-,0,-,0,-,0,88.8000000001,0.0794719414239,-,0,-,0,-,0,88.6475000001,0.076905615427,-,0,-,0,95.6833333334,0.947452725294,88.5250000001,0.0638666373659,-,0,-,0,-,0,88.0675000001,0.0519994939247,94.0875000001,1.24390179141,94.5000000001,1.48492424049,93.1400000001,0.844393273304,87.9900000001,0.0307793505626,92.4894736843,1.40204007584,91.9473684212,0.918403458335,91.7875000001,0.813354813493,87.9400000001,0.04472135955,91.1150000001,0.796720250712,90.6100000001,0.268818075833,90.5800000001,0.239187220218,87.8775000001,0.0443520604162
56,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,94.2000000001,0,-,0,-,0,-,0,93.2125000001,1.51777841459,-,0,-,0,-,0,91.5150000001,0.394067854163,-,0,-,0,-,0,89.7825000001,0.157509398216,-,0,-,0,-,0,89.5700000001,0.157613785131,-,0,-,0,-,0,89.3800000001,0.106869325026,-,0,94.8500000001,0,97.3571428572,2.0005058884,89.2050000001,0.0793062020539,-,0,-,0,-,0,88.7425000001,0.0591051694239,94.3600000001,1.12882682463,95.2875000001,1.35362168521,94.1750000001,0.595818764391,88.6600000001,0.0598243041616,93.6157894738,1.186035955,93.1526315791,0.740771685514,92.9625000001,1.04300615631,88.5775000001,0.0525031327386,91.8400000001,0.35821193374,91.9050000001,0.399637994084,91.6925000001,0.339610845404,88.5225000001,0.0443520604162
